# LkebCurve Data File version 2.0
ASCII
Curve Type: double
69.094452140703069 -211.87429650557814 414.61635020791687
68.780296140477589 -212.2321024749229 414.86528938833044
68.602954040755591 -212.66913462071028 415.11732580876554
68.470842119276625 -213.09523827167683 415.40001129732627
68.5085554454826 -213.53716107874564 415.6984100795317
68.548546102150468 -213.96680775867907 416.01384153607518
68.527343490379494 -214.39127322839371 416.34782062549073
68.421035220036117 -214.83166892204451 416.63064106060256
68.396259319124439 -215.2748988994714 416.93282454180098
68.420377812371015 -215.72382653020171 417.23047395614628
68.335102755951851 -216.17147099407259 417.51360360833814
68.193673466327667 -216.60075314493173 417.81066458388472
68.163235280227596 -217.03072621222981 418.13182470615823
68.112122020530691 -217.46027287939643 418.45177128220479
68.034802016324662 -217.86462961572576 418.79958843520558
67.975617087300265 -218.22412301344445 419.19620670374786
67.782284206683485 -218.59482709122014 419.51875053715594
67.734794339303164 -218.97361040191902 419.89634974008857
67.786467196536307 -219.3300276787665 420.29203213500648
67.870853272137396 -219.56244188799775 420.76956042030037
67.959441847686705 -219.79179464794026 421.24926489910592
68.012383620927736 -220.05626911497507 421.71705480832213
67.929869883521619 -220.28849812630943 422.19394455135904
67.823127302319165 -220.50421791108573 422.67423451994978
67.758897267532973 -220.6872170273613 423.17133725636148
67.715307579562733 -220.93598864018242 423.64312967056367
67.751924398157556 -221.05196729320573 424.16166336382565
67.799716069252568 -221.1207152215168 424.69416879472772
67.862081257399666 -221.22562153715478 425.21970020758147
67.916437011082408 -221.31114966783389 425.74882370447574
67.911862094473804 -221.36922569009198 426.27445553660755
67.895796623956798 -221.51478090988223 426.77746416120993
67.91629126030945 -221.65585434585586 427.29500243093059
67.981791542846437 -221.68170014425482 427.83031475451776
68.132216415582491 -221.62339313199831 428.34124723684636
68.234539918305401 -221.66818929010421 428.86673665973547
68.238626663120385 -221.86565954154554 429.36525610214983
68.227990998615113 -222.1498401034803 429.82475333257253
68.124531371292079 -222.3916981663557 430.29438961048146
68.059302065497761 -222.55793561848776 430.80271312998673
68.056753006411782 -222.70097061499709 431.31079459316288
68.082391839815813 -222.73230315602976 431.84065421317143
67.9514809883743 -222.79887605948497 432.35642060112087
67.750881263703718 -222.85836144566565 432.84984988832821
67.680676854245036 -222.80092023771877 433.37882077394983
67.583497459546678 -222.77218627281769 433.8937715788818
67.326708401343126 -222.86806278160762 434.35177432404845
67.085428113543543 -222.88970353031937 434.82394074534221
66.868899154248069 -222.7762036950281 435.29657623072274
66.721359453671894 -222.54978716141812 435.75592443344942
66.606462551263235 -222.19473768986288 436.14109958552365
66.414592672252809 -221.86292552025611 436.51316171200523
66.122909178656798 -221.6342589290829 436.89642961634434
65.811905940764149 -221.50569832024161 437.31443146301137
65.537381474496996 -221.28682923868524 437.71564296873942
65.208583074671509 -221.07036193411739 438.07345442451833
64.89131436300363 -220.98864618649108 438.49137345869076
64.578516938682299 -220.91849178397061 438.90620072062825
64.186646631090539 -220.90083728608212 439.27066268996481
63.799815460100163 -220.94038592254668 439.64572662208411
63.397288682995672 -220.91752440350587 440.00472101082346
63.029130813298465 -220.89049773902991 440.3973490417232
62.633570769451353 -220.8779529850305 440.76050491985768
62.235424722849515 -220.86259886248843 441.12114647026408
61.872824674467481 -220.77679436596924 441.50082466290269
61.54221595823816 -220.75105758785023 441.92563742793823
61.230216374834974 -220.86411576884382 442.34653974649638
61.092313118564398 -220.85933925818824 442.86604358550437
60.997868634484938 -220.87604076454735 443.3965463200293
60.911055853873052 -220.96178896041829 443.92176562502652
60.838702344397269 -221.00696000602466 444.45003568637435
60.729804978169099 -221.06906017912604 444.97030206457197
60.765652028882776 -221.08395520847574 445.50529376434673
60.754703169026676 -221.07738806531125 446.04233962471056
60.703423330470045 -221.06617789658293 446.57007514013861
60.720662442630854 -221.00255669327504 447.0999067363316
60.717251520860707 -221.00135486974975 447.6261416361757
60.632762633306854 -220.9810214326271 448.15450313818275
60.569813384264826 -220.90906602182861 448.68107410614118
60.650476105178434 -220.85783216643753 449.20328029409001
60.718208735151869 -220.73296802002648 449.7219148439043
60.823973356622716 -220.63959575510881 450.23963684917521
61.023970022541278 -220.642129493704 450.73201734436941
61.180411690002259 -220.5209143295063 451.23129176619045
61.335755050783064 -220.28383553040703 451.68996073546055
61.514313113344414 -219.99861617649901 452.10014714888155
61.695398817538965 -219.72732267834087 452.52155197176523
61.822592982744787 -219.4679928362317 452.96967667797259
61.976921291574151 -219.25916778000112 453.44049451940623
62.087950889073213 -219.0878776445258 453.9391003707824
62.122661215839045 -218.91732135455175 454.44970102002395
62.149046956944836 -218.77044565359 454.96130052121981
62.174448857310765 -218.53073455660791 455.44413606101045
62.225866034414167 -218.33110564729213 455.93710349007551
62.15164886712634 -218.1703221058919 456.44572721461105
62.17480663047337 -217.97562508091855 456.94591964082099
62.209205597810296 -217.83912350283441 457.46009230168613
62.160573834487245 -217.65454693641937 457.96486242598939
61.97776609392649 -217.41659173711579 458.41152910808319
61.8479166190575 -217.09926769263046 458.82578309130923
61.839613599555577 -216.83319012793345 459.29193338955173
61.824522630842893 -216.5626225572253 459.75519138686866
61.844441685148745 -216.29645174983906 460.21518181904884
61.930842949949771 -216.01589615878402 460.66680508197447
62.027401281229515 -215.73759029628147 461.11792659624803
62.173709715513766 -215.4599017609323 461.55206395539545
62.333796958989396 -215.23248798385316 462.00613829292081
62.456617285106432 -214.9969810466263 462.47546705571847
62.518512487950645 -214.70816726587719 462.92348587171728
62.561400113402868 -214.42498039592314 463.37808872574999
62.705468123075512 -214.16613157978765 463.82642558215878
62.889585591454917 -213.90472026520149 464.25408605404806
62.944442445970395 -213.69234694139595 464.74578289624066
62.883668373611826 -213.5424161434226 465.25688604390598
62.862022600843233 -213.46169590929549 465.78542822597342
62.883595131748294 -213.31645909830266 466.30125703875603
62.912390693633846 -213.0825739103752 466.78572679914441
63.023967103025157 -212.87360351786077 467.2705934228768
63.139331410017718 -212.67522088216219 467.75953200526885
63.211803906450967 -212.5729671075388 468.27964344572263
63.286421148841498 -212.43099620881154 468.7945366665499
63.356239194842807 -212.26499111339177 469.30059147108221
63.446037163190653 -212.0768189584841 469.79593065493646
63.520235573290321 -211.84060535952824 470.26831032278392
63.641560849152853 -211.52715159604091 470.68770177483896
63.715676200496382 -211.20244954610595 471.10921703084728
63.830972562435115 -210.89506496730405 471.52944400623778
63.874674026525874 -210.58454398381002 471.96656947395729
63.939671419739717 -210.29363559124539 472.41568368689354
64.013942600364473 -209.98928607832354 472.84839950597984
64.058260602738741 -209.65510527268981 473.26653295069866
64.054123559730556 -209.32359262314142 473.69335304525384
64.06356888085071 -209.01003205788874 474.12860348911761
64.141927124222491 -208.7220816132058 474.56974375513209
64.277909288547576 -208.35046524754688 474.93331683333452
64.371022719326646 -207.90406525641828 475.21839878584041
64.452350573490122 -207.49262291842894 475.55769689426603
64.497554941544564 -207.10683742617195 475.92539038714449
64.5824530172317 -206.67437132413383 476.23246880883028
64.685091382342804 -206.24716410108309 476.54678880586084
64.712967556929101 -205.82488722082061 476.87505616498424
64.739483993384084 -205.39923381513475 477.19975071422414
64.765306111251519 -204.96778729127129 477.51581136763616
64.752541355981677 -204.54290551027083 477.84604403092129
64.743876087408111 -204.06260216323486 478.08829816653315
64.685255262164617 -203.58266130085832 478.31959486415343
64.631393725031899 -203.07473414811537 478.48526198333798
64.574626219704584 -202.61188262471629 478.74692469121436
64.574871871041168 -202.16443378859356 479.04336671161377
64.588428231612042 -201.66930917764421 479.24783360116936
64.653494923646349 -201.15399890836744 479.38755935336917
64.794223407531177 -200.64715609043918 479.4925403883833
64.99159073321141 -200.1767038498314 479.65913315540411
65.090721380690439 -199.65967870257845 479.76951913082246
65.228393155882799 -199.15403542014741 479.87439134828185
65.351392084272291 -198.66439438739161 480.04683377876597
65.500050279801741 -198.17637753774977 480.21722951713707
65.625212417488044 -197.66358188881591 480.31194624596878
65.772832894157659 -197.15872236675335 480.42669835140759
65.914841780234795 -196.64679059883315 480.52487660878467
66.06076050452117 -196.12930466025409 480.58510268446787
66.154423013917324 -195.60761894892102 480.66303149962522
66.236581531803779 -195.08349194839798 480.75109634910029
66.342935548488242 -194.59139914200549 480.9401351098964
66.441309707152712 -194.10042252256295 481.13821263505383
66.500696371223654 -193.58959039525683 481.3038119003013
66.485164992086581 -193.08958795101461 481.49610237692946
66.507085689306862 -192.58950392654359 481.68774228804972
66.464186059715544 -192.11927600914012 481.94629245582917
66.426658448545709 -191.71007004054422 482.29499680450328
66.3683069726886 -191.28417856072241 482.61516954035915
66.252608721527096 -190.85191124489569 482.91424710683498
66.137054359215512 -190.39339361618818 483.17557401171194
65.989735588307312 -189.9368227663856 483.41761404954008
65.945415923243672 -189.41818509040127 483.53753003544227
65.850716547222717 -188.90079850725476 483.63263178656803
65.74327132235247 -188.39756945317984 483.79984510698426
65.581012594535764 -187.98220852197124 484.09691232337082
65.365142167643853 -187.54403146886494 484.3236449836179
65.044898792170216 -187.16043272763409 484.52347804484214
64.809056538420847 -186.76992618200404 484.80596087995957
64.685434543395957 -186.3604928127541 485.12328805796449
64.523620264582007 -185.90629449482472 485.35410610089133
64.198253142976242 -185.53185464464741 485.54722101678908
63.808171085961533 -185.30048759285285 485.83470853705342
63.469139807281749 -184.96782498252674 486.08989206478066
63.119187936236351 -184.58417812459226 486.23831454760943
62.82575617026724 -184.16857912421381 486.40544983866619
62.627927338754247 -183.7180917385368 486.62088791448809
62.514802336572899 -183.2800380595146 486.90813506071675
62.321998503901675 -182.84515396448424 487.1554907887666
62.088828476013973 -182.48498617541884 487.48081976847703
61.814938312416437 -182.29296513631286 487.89951554670762
61.466647147783327 -182.01258908913411 488.19263221669553
61.101941103486148 -181.65722449510085 488.36281482589169
60.801726003377894 -181.26425411112294 488.57374942628945
60.482380825850939 -180.86607841444336 488.6964497987226
60.14007050265797 -180.44717042916233 488.68060369318562
59.797760179464994 -180.02826244388126 488.66475758764864
59.455449856272025 -179.60935445860022 488.64891148211166
59.11313953307905 -179.19044647331918 488.63306537657468
58.770829209886081 -178.77153848803815 488.6172192710377
58.428518886693112 -178.35263050275711 488.60137316550072
58.086208563500136 -177.93372251747604 488.58552705996374
57.743898240307168 -177.514814532195 488.56968095442676
57.401587917114213 -177.09590654691397 488.55383484888978
57.059277593921237 -176.67699856163296 488.5379887433528
56.716967270728247 -176.25809057635189 488.52214263781582
56.374656947535271 -175.83918259107082 488.50629653227884
56.032346624342324 -175.42027460578981 488.49045042674186
55.69003630114937 -175.0013666205088 488.47460432120482
55.347725977956387 -174.58245863522774 488.45875821566784
55.005415654763404 -174.16355064994667 488.44291211013086
54.663105331570449 -173.74464266466566 488.42706600459394
54.32079500837748 -173.32573467938462 488.41121989905696
53.978484685184505 -172.90682669410356 488.39537379351992
53.636174361991536 -172.48791870882252 488.37952768798294
53.29386403879856 -172.06901072354148 488.36368158244591
52.951524111107737 -171.65403955327611 488.37146264558373
52.618999474951828 -171.23777426020629 488.44831883368539
52.21735189866974 -170.88866572514064 488.52797695283289
51.790836983794385 -170.60891312323162 488.70062088787523
51.359683499180043 -170.30486855239047 488.812427786939
50.955285327457617 -169.95601851904536 488.83447348770869
50.523460522592984 -169.63331733140762 488.80745575818469
50.132952433179064 -169.27498191683489 488.71449848592704
49.747726914331459 -168.92994552364567 488.56408911809461
49.389844336651073 -168.54420392126471 488.53879339178832
49.070755653270325 -168.15921170022267 488.65483959744518
48.928223987404849 -167.7769790069317 488.9947525413661
48.643621497064927 -167.42886159325215 489.28310346747367
48.315040557758941 -167.10591278272992 489.5648355537669
48.010965731229248 -166.76791866595534 489.84052037147006
47.695971258917211 -166.43489334566698 490.1210254383297
47.379373499679431 -166.0857703739421 490.37831088287169
47.096140451068848 -165.69651198377784 490.6225754551059
46.727230161974887 -165.37409889849798 490.82895942372346
46.254470446665024 -165.15225762046305 490.95065914859862
45.78691166751134 -164.91678080154986 491.0810546705568
45.29786013679405 -164.70395204066702 491.17024873067061
44.813476884468258 -164.49073325306261 491.27260447220783
44.401609262707872 -164.16184946218434 491.38409307162624
44.025563079299076 -163.81588116144221 491.54908562157192
43.63724926146989 -163.44564076006108 491.60896692891049
43.269058803342546 -163.07050014042326 491.72093069887751
42.969097771592224 -162.64282339858258 491.84359906992125
42.670466972102787 -162.24194674766875 492.02764979576949
42.28792780826722 -161.87470830919762 492.13470001573978
41.906000866840202 -161.52048714843374 492.25472254911904
41.448908863812434 -161.24961110846718 492.31663235761607
40.967113996856213 -161.08451530457242 492.17951240489043
40.539404652851402 -160.87879223756477 491.92535653994321
40.066733615183701 -160.64572449328392 491.89233076648594
39.574645307188675 -160.46924121727585 492.01209340917444
39.073119103596142 -160.33286235052964 492.15551262931763
38.611843109130859 -160.12051391601563 492.2991943359375

